_100I,_100Q,_1K5I,_1K5Q,_1K7I,_1K7Q,_25KI,_25KQ,_400I,_400Q,_6K2I,_6K2Q,ALTBIRDM,ALTBIRDR,ALTLASER,ALTRFT,BALT,BALTFIN,CPI100K,CPI1500,CPI25K,CPI400,CPI6200,CPIR100K,CPIR1500,CPIR25K,CPIR400,CPIR6200,CPPL,CPPLR,CPQ100K,CPQ1500,CPQ25K,CPQ400,CPQ6200,CPQR100K,CPQR1500,CPQR25K,CPQR400,CPQR6200,CPSP,CPSPR,CXI3300,CXIR3300,CXPL,CXPLR,CXQ3300,CXQR3300,CXSP,CXSPR,DEMB,DEMBLEV,DEMZ,DEMZL,DEP100K,DEP1500,DEP25K,DEP3300,DEP400,DEP6200,DIURNAL,FID,IGRF,KPA1,L100I,L100Q,L1K5I,L1K5Q,L1K7I,L1K7Q,L25KI,L25KQ,L400I,L400Q,L6K2I,L6K2Q,LAT_BIRD,LAT_HELI,LAT_HELI_RAW,LON_BIRD,LON_HELI,LON_HELI_RAW,LSR1,MAGD,MAGDL,MAGIGRF,MAGSP,MAGUR,RES100K,RES100K_NF,RES100KF,RES1500,RES1500_NF,RES1500F,RES25K,RES25K_NF,RES25KF,RES3300,RES3300_NF,RES3300F,RES400,RES400_NF,RES400F,RES6200,RES6200_NF,RES6200F,UTC,X,X27,X_bird83,X_heli83,Y,Y27,Y_bird83,Y_heli83,Z,Z_BIRD,Z_HELI,Z_HELI_RAW
81.69999695,-29.89999962,-21.89999962,-2.099999905,94.0,-10.0,128.1000061,-33.5,98.5,10.60000038,0.699999988,-1.399999976,28.69970894,28.92551804,28.39733464,190.8999939,1843.530396,1878.201784,12.97097492,9.002371788,13.31355,-0.079093739,2.543814182,26.24658966,9.002371788,34.5030365,2.953774214,15.75771236,-0.199774802,0.899999976,30.29272461,7.96029377,10.58847237,4.488113403,4.990794182,21.43451309,7.96029377,3.661804199,4.488113403,8.945914268,0.218919054,3.900000095,7.823143005,8.823143005,0.052152152,0.6,3.115240097,2.415240049,-0.037762763,0.0,1814.744017,1849.502075,1957.38032,1957.682695,6.958854198,118.7127533,94.57556152,119.2982635,21.70697975,0,-80.04991913,3984.699951,54499.84375,81.73600006,22.49904823,20.93931198,8.996369362,8.265838623,8.801537514,3.685495138,33.38016891,-2.433017254,3.857447147,3.95897007,16.08950233,9.064121246,48.7970458,48.79705765,48.79705983,-121.7853062,-121.7853059,-121.7853905,11.19999981,56194.02344,56197.87109,1698.027344,56113.973,56113.973,33126.09375,34205.4375,33126.09375,77.51800537,86.50667572,77.51800537,1321.265137,1176.599854,1321.265137,29.00282478,28.19176292,29.00282478,444.9998779,445,444.9998779,6342.062012,6669.601563,6342.062012,68385.70469,589205.276,589298.289,589205.3237,589205.3237,5405606.186,5405410.779,5405606.08,5405607.541,1986.080029,1986.080029,2013.792969,2011.929199
83.0,-29.89999962,-21.89999962,-3.099999905,93.19999695,-10.19999981,126.3000031,-28.60000038,96.90000153,11.5,0.699999988,-0.899999976,28.88643456,28.89504051,28.51879953,190.8000031,1843.73999,1878.476522,12.72486305,9.013830185,13.27900982,-0.078419305,2.53868866,26.03802109,9.013830185,34.46383286,2.954694986,15.75047302,-0.499774754,0.600000024,30.15762711,7.946471214,10.36018944,4.55739975,5.065667152,21.32002449,7.946471214,3.460330486,4.55739975,9.020199776,-0.381081104,3.299999952,7.865439415,8.865439415,0.052152152,0.6,3.074709892,2.374709845,-0.037762763,0.0,1814.835245,1849.590088,1957.3736,1957.741235,6.494882107,118.6984406,94.68604279,119.3841248,21.18999481,0,-80.04479218,3984.800049,54499.83984,81.73400116,23.79781723,20.93927193,8.997332573,7.266181946,7.999269485,3.485818863,31.57781982,2.467393637,2.25612092,4.85890913,16.09006119,9.56436348,48.79704397,48.79705746,48.7970596,-121.7853179,-121.7853175,-121.7853992,11.30000019,56194.30859,56198.125,1698.285156,56114.266,56114.266,33329.26563,34807.73047,33329.26563,77.23538208,86.02802277,77.23538208,1353.763306,1186.39917,1353.763306,29.09260559,27.26573372,29.09260559,444.9998779,445,444.9998779,6307.041504,6633.334473,6307.041504,68385.80313,589204.4334,589297.4464,589204.4669,589204.4669,5405605.98,5405410.573,5405605.863,5405607.506,1986.260034,1986.260034,2013.992065,2012.128296
87.80000305,-25.0,-21.79999924,-3.099999905,94.59999847,-11.39999962,122.0,-18.89999962,96.90000153,10.89999962,0.400000006,-1.700000048,29.07524872,28.98648262,28.64304375,191.1000061,1843.950195,1878.745781,12.52094746,9.03577137,13.24568176,-0.066822812,2.534715176,25.86521149,9.03577137,34.42569733,2.966537714,15.74438572,-0.499774754,0.600000024,29.96481705,7.929582119,10.1265316,4.623912811,5.15300703,21.15662766,7.929582596,3.254099131,4.623912811,9.106951714,0.218919054,3.900000095,7.926369667,8.926369667,0.052152152,0.6,3.060643673,2.360643864,-0.037762763,0.0,1814.91877,1849.670532,1957.36479,1957.796995,6.122684479,118.7363663,94.85500336,119.1895676,20.68728828,0,-80.04021454,3984.899902,54499.83203,81.73200226,28.59659004,25.83923149,9.098295212,7.266524792,9.397011757,2.286141872,27.27547646,12.16780472,2.254796267,4.25884819,15.7906189,8.764605522,48.79704215,48.79705722,48.79705933,-121.7853296,-121.7853292,-121.7854079,11.39999962,56194.59766,56198.38672,1698.554688,56114.558,56114.558,33521.65625,35341.44531,33521.65625,76.94245148,85.31288147,76.94245148,1391.657227,1194.072632,1391.657227,29.17841339,26.57859039,29.17841339,444.9998779,445,444.9998779,6271.31543,6591.126465,6271.31543,68385.90156,589203.5907,589296.6037,589203.6106,589203.6106,5405605.775,5405410.367,5405605.646,5405607.465,1986.440039,1986.440039,2014.200684,2012.336914
93.30000305,-27.39999962,-21.39999962,-1.399999976,95.19999695,-11.39999962,119.0,-26.79999924,97.5,10.10000038,0.200000003,-1.700000048,29.26515388,29.44368172,28.77027131,192.6000061,1844.370483,1879.013811,12.3865757,9.070141792,13.21412373,-0.041227721,2.533857822,25.75133514,9.070141792,34.38913345,2.99237895,15.74141598,-0.799774766,0.300000012,29.71557617,7.912258148,9.895021439,4.687008858,5.249173641,20.94540215,7.912258148,3.049767256,4.687008858,9.202530861,0.218919054,3.900000095,7.999350071,8.999349594,0.352152152,0.9,3.075235844,2.375235796,-0.037762763,0.0,1815.000105,1849.748657,1957.35489,1957.849773,5.874940872,118.8120651,95.05705261,118.7140121,20.20376015,0,-80.03553772,3985.0,54499.80859,81.72799683,34.09535599,23.43919182,9.499258041,8.966868401,9.994745255,2.286465406,24.27313042,4.268216133,2.853466749,3.458788395,15.59117889,8.764848709,48.79704034,48.79705692,48.797059,-121.7853413,-121.7853408,-121.7854165,11.39999962,56194.87891,56198.64063,1698.832031,56114.842,56114.842,33703.91016,35752.21094,33703.91016,76.6400528,84.35345459,76.6400528,1435.572388,1200.069092,1435.572388,29.2591095,26.20369911,29.2591095,444.9998779,445,444.9998779,6235.060547,6542.130371,6235.060547,68386.0,589202.748,589295.7611,589202.7572,589202.7572,5405605.569,5405410.162,5405605.432,5405607.418,1986.620044,1986.620044,2014.430786,2012.567017
95.19999695,-34.09999847,-21.89999962,-1.299999952,94.59999847,-11.39999962,124.5,-35.40000153,96.5,12.0,0.200000003,-0.699999988,29.45524216,29.44368172,28.90064932,192.6000061,1844.370483,1879.277142,12.33182335,9.119420052,13.18480492,7.28607e-05,2.536688328,25.70493698,9.119420052,34.35454559,3.033925772,15.74213219,-0.799774766,0.300000012,29.41975784,7.898112297,9.67305088,4.746377468,5.34919548,20.69470978,7.898112297,2.853878975,4.746377468,9.30196476,-0.081081137,3.599999905,8.078892708,9.078892708,0.052152152,0.6,3.116321087,2.416321039,-0.037762763,0.0,1815.076496,1849.821899,1957.344807,1957.8994,5.76170826,118.9052048,95.26942444,117.9933319,19.7727356,0,-80.03125,3985.100098,54499.80078,81.72799683,35.99411774,16.73915291,9.000222206,9.067212105,9.392481804,2.28678894,29.77078438,-4.331375122,1.852138877,5.358727455,15.5917387,9.765090942,48.79703856,48.79705657,48.79705862,-121.7853529,-121.7853524,-121.7854251,11.5,56195.14844,56198.90625,1699.105469,56115.117,56115.117,33876.66016,36008.84766,33876.66016,76.32913208,83.16030121,76.32913208,1486.151367,1204.596191,1486.151367,29.3337841,26.1498642,29.3337841,444.9998779,445,444.9998779,6198.441895,6486.282227,6198.441895,68386.09844,589201.9054,589294.9184,589201.9093,589201.9093,5405605.363,5405409.956,5405605.221,5405607.366,1986.800049,1986.800049,2014.690918,2012.827148
89.69999695,-32.90000153,-22.39999962,-2.400000095,94.19999695,-12.39999962,134.8000031,-35.40000153,98.09999847,12.89999962,0.200000003,-0.400000006,29.64486122,29.56559944,29.03430626,193.0,1844.790283,1879.53219,12.35130596,9.185758591,13.15892982,0.057247736,2.545548916,25.72144699,9.185758591,34.32300568,3.091346979,15.74887943,-0.499774754,0.600000024,29.09433556,7.889798641,9.468976974,4.801338673,5.447488308,20.41893005,7.889798641,2.673827887,4.801338673,9.399669647,-0.081081137,3.599999905,8.159353256,9.159353256,0.052152152,0.6,3.177712679,2.477712631,-0.037762763,0.0,1815.1453,1849.887329,1957.375183,1957.985738,5.767623901,118.9958038,95.46383667,117.0933228,19.48128319,0,-80.02746582,3985.199951,54499.80469,81.72399902,30.49288559,17.9391098,8.50118351,7.967555046,8.990221024,1.28711164,40.06844711,-4.330965042,3.450812817,6.258666515,15.5922966,10.06533337,48.79703679,48.79705613,48.79705815,-121.7853644,-121.7853639,-121.7854336,11.5,56195.41797,56199.17188,1699.367188,56115.39,56115.39,34040.45703,36112.23828,34040.45703,76.01079559,81.75475311,76.01079559,1544.026489,1207.992432,1544.026489,29.40173912,26.37713242,29.40173912,444.9998779,445,444.9998779,6161.609375,6423.361328,6161.609375,68386.19688,589201.0592,589294.0723,589201.0619,589201.0619,5405605.152,5405409.745,5405605.01,5405607.303,1987.020044,1987.020044,2014.975342,2013.111572
83.59999847,-31.70000076,-22.20000076,-2.599999905,94.59999847,-13.39999962,132.3999939,-34.09999847,97.40000153,12.60000038,0.400000006,-0.200000003,29.83354568,29.77895927,29.1713318,193.6999969,1845.210083,1879.782764,12.42829323,9.269616127,13.13757038,0.129898071,2.564240932,25.78668976,9.269616127,34.29546738,3.16424346,15.76545906,-0.199774802,0.899999976,28.76414108,7.888619423,9.293138504,4.85017395,5.538723946,20.13910294,7.888618946,2.518764257,4.85017395,9.490317345,-0.081081137,3.599999905,8.235841751,9.235841751,0.052152152,0.6,3.251089096,2.551089048,-0.037762763,0.0,1815.210278,1849.949219,1957.406493,1958.068707,5.851793289,119.0683823,95.59906769,116.0916519,19.41269302,0,-80.02414703,3985.300049,54499.80859,81.72000122,24.39165497,19.1390686,8.70214653,7.767899036,9.387957573,0.287435174,37.66609192,-3.030550718,2.749487877,5.958606243,15.79285622,10.26557541,48.79703499,48.79705557,48.79705755,-121.7853761,-121.7853755,-121.7854421,11.60000038,56195.69141,56199.42969,1699.621094,56115.669,56115.669,34195.78516,36095.53516,34195.78516,75.6862793,80.16773987,75.6862793,1609.788208,1211.071655,1609.788208,29.46254539,26.82360268,29.46254539,444.9998779,445,444.9998779,6124.70166,6352.319824,6124.70166,68386.29531,589200.2131,589293.2261,589200.2098,589200.2098,5405604.941,5405409.533,5405604.797,5405607.227,1987.240039,1987.240039,2015.274902,2013.411133
83.0,-31.70000076,-22.0,-3.0,93.80000305,-12.0,123.1999969,-29.20000076,96.59999847,11.19999981,0.899999976,-0.400000006,30.02075195,30.02280045,29.31177619,194.5,1845.419678,1880.033203,12.53059959,9.370195389,13.12002563,0.21906586,2.59653163,25.8733902,9.370195389,34.27130127,3.253657341,15.79563618,-0.199774802,0.899999976,28.46146584,7.894808769,9.15725708,4.891032696,5.617692471,19.88259888,7.894808769,2.39906168,4.891032696,9.568697929,-0.081081137,3.599999905,8.304104805,9.304104805,0.352152152,0.9,3.330091,2.630090952,-0.037762763,0.0,1815.276733,1850.012451,1957.439282,1958.148258,5.954654217,119.1123352,95.6248703,115.0574951,19.62213898,0,-80.02139282,3985.399902,54499.80078,81.71800232,23.79042435,19.13902855,8.903108597,7.368241787,8.585702896,1.687757611,28.46375656,1.869857311,1.948160172,4.558545589,16.29341316,10.06581783,48.79703318,48.79705483,48.79705678,-121.7853878,-121.7853872,-121.7854507,11.60000038,56195.96484,56199.6875,1699.886719,56115.944,56115.944,34343.0625,36014.82031,34343.0625,75.35694122,78.44400024,75.35694122,1683.958862,1215.02356,1683.958862,29.51602364,27.42254448,29.51602364,444.9998779,445,444.9998779,6087.84668,6271.298828,6087.84668,68386.39375,589199.367,589292.38,589199.3548,589199.3548,5405604.729,5405409.322,5405604.581,5405607.131,1987.460034,1987.460034,2015.580444,2013.716675
84.80000305,-23.79999924,-21.29999924,-3.400000095,94.80000305,-10.39999962,129.3000031,-23.79999924,96.59999847,10.60000038,0.200000003,-1.200000048,30.20646667,29.96184158,29.45565109,194.3000031,1845.419678,1880.286179,12.61545086,9.484648705,13.10535622,0.326146126,2.646498203,25.94529724,9.484648705,34.24967957,3.360984087,15.84348869,-0.199774802,0.899999976,28.22115517,7.907488823,9.072246552,4.92284441,5.678679466,19.67894363,7.907488823,2.324375868,4.92284441,9.629096985,0.218919054,3.900000095,8.361147881,9.361147881,0.052152152,0.6,3.410340548,2.7103405,-0.037762763,0.0,1815.347122,1850.079712,1957.473563,1958.224378,6.01219368,119.1172867,95.48934937,114.0470657,20.11584282,0,-80.01861572,3985.5,54499.78906,81.71800232,25.58919525,27.03899002,9.604073524,6.968585491,9.58343792,3.288081408,34.56141663,7.270269871,1.946832299,3.958485365,15.59397316,9.266060829,48.79703135,48.79705388,48.7970558,-121.7853995,-121.7853989,-121.7854593,11.60000038,56196.23438,56199.95313,1700.164063,56116.213,56116.213,34482.60938,35932.26953,34482.60938,75.02429199,76.6486969,75.02429199,1766.993652,1221.227661,1766.993652,29.56221008,28.10721016,29.56221008,444.9998779,445,444.9998779,6051.164063,6178.430664,6051.164063,68386.49219,589198.5208,589291.5338,589198.4988,589198.4988,5405604.518,5405409.111,5405604.365,5405607.012,1987.680029,1987.680029,2015.882813,2014.019043
84.19999695,-25.60000038,-20.70000076,-2.5,94.80000305,-10.80000019,130.0,-31.70000076,96.09999847,11.80000019,-0.400000006,-0.200000003,30.39110374,30.47999954,29.60292944,196.0,1845.629883,1880.540762,12.65619183,9.608059883,13.09403706,0.451033413,2.716470242,25.97982597,9.608059883,34.23101807,3.486117601,15.91134834,-0.499774754,0.600000024,28.07247925,7.926211357,9.045298576,4.945671082,5.718707085,19.55294991,7.926211357,2.301074028,4.945671082,9.66853714,-0.081081137,3.599999905,8.406571388,9.406571388,-0.247847848,0.3,3.486320496,2.786320448,-0.037762763,0.0,1815.420298,1850.149658,1957.508921,1958.297095,5.972429752,119.0696793,95.14266968,113.1010742,20.8612957,0,-80.01593781,3985.600098,54499.77344,81.71600342,24.98795509,25.23894882,10.20503616,7.868929386,9.581173897,2.888404369,35.25906754,-0.629320383,1.445504427,5.158424377,14.99453259,10.26630306,48.79702953,48.79705271,48.7970546,-121.7854112,-121.7854106,-121.785468,11.69999981,56196.49609,56200.21094,1700.4375,56116.481,56116.481,34614.70313,35899.39063,34614.70313,74.68988037,74.86537933,74.68988037,1859.271973,1231.24646,1859.271973,29.6013279,28.81004143,29.6013279,444.9998779,445,444.9998779,6014.769043,6072.792969,6014.769043,68386.59375,589197.6747,589290.6877,589197.6437,589197.6437,5405604.306,5405408.899,5405604.148,5405606.868,1987.900024,1987.900024,2016.174561,2014.310791
84.80000305,-31.10000038,-20.29999924,-2.299999952,94.80000305,-9.399999619,127.5,-31.70000076,97.69999695,12.19999981,-0.200000003,-0.699999988,30.57507324,30.35808182,29.7535455,195.6000061,1846.050293,1880.793579,12.64643288,9.734672546,13.08561993,0.592377305,2.805741787,25.9715538,9.734672546,34.2149353,3.62770772,15.99850655,-0.799774766,0.300000012,28.02404404,7.95198679,9.079472542,4.960455418,5.737998009,19.51190186,7.951986313,2.331861973,4.960455418,9.687239647,-0.081081137,3.599999905,8.442630768,9.442630768,0.052152152,0.6,3.553164244,2.853164196,0.262237237,0.3,1815.492432,1850.218506,1957.544946,1958.366474,5.807728767,118.9485779,94.53913879,112.2481384,21.82013512,0,-80.01322937,3985.699951,54499.77734,81.71199799,25.58673096,19.73890877,10.60599899,8.069272041,9.578914642,4.28872776,32.75672913,-0.628910184,3.044178247,5.558363438,15.19509125,9.766545296,48.79702772,48.79705139,48.79705325,-121.7854228,-121.7854222,-121.7854769,11.80000019,56196.76953,56200.46484,1700.6875,56116.759,56116.759,34739.56641,35946.11719,34739.56641,74.35544586,73.19329834,74.35544586,1961.095825,1246.851929,1961.095825,29.63373566,29.46279144,29.63373566,444.9998779,445,444.9998779,5978.769531,5955.157715,5978.769531,68386.69531,589196.8285,589289.8416,589196.7915,589196.7915,5405604.095,5405408.688,5405603.933,5405606.708,1988.12002,1988.12002,2016.454834,2014.591064
85.40000153,-31.70000076,-20.60000038,-2.5,94.0,-10.80000019,125.6999969,-33.5,100.3000031,12.80000019,0.899999976,-1.399999976,30.75865555,31.02864075,29.90739601,197.8000031,1846.470215,1881.0443,12.58753014,9.858716965,13.07715416,0.74748075,2.910673618,25.92163658,9.858716965,34.19880295,3.783057213,16.10132408,-0.199774802,0.899999976,28.06524277,7.986643791,9.175035477,4.968192101,5.737072945,19.54681587,7.986643791,2.416976213,4.968192101,9.685727119,-0.081081137,3.599999905,8.472930908,9.472930908,0.052152152,0.6,3.60834384,2.908343792,-0.037762763,0.0,1815.562756,1850.285645,1957.581359,1958.432619,5.516765118,118.7281647,93.63538361,111.5034332,22.9795208,0,-80.01037598,3985.800049,54499.76953,81.70800018,26.18549538,19.13886642,10.30696201,7.869616032,8.776646614,2.889050722,30.95438004,-2.428498268,5.642856598,6.158303261,16.29565048,9.06678772,48.79702592,48.79705005,48.79705188,-121.7854344,-121.7854338,-121.7854859,11.89999962,56197.04297,56200.71484,1700.945313,56117.031,56117.031,34857.41016,36081.57422,34857.41016,74.02266693,71.73070526,74.02266693,2072.688232,1270.129272,2072.688232,29.65988541,30.00656891,29.65988541,444.9998779,445,444.9998779,5943.271484,5827.717773,5943.271484,68386.79688,589195.9824,589288.9954,589195.9438,589195.9438,5405603.884,5405408.476,5405603.72,5405606.545,1988.340015,1988.340015,2016.724731,2014.860962
86.0,-31.70000076,-20.60000038,-2.599999905,95.19999695,-10.80000019,115.9000015,-36.0,100.6999969,11.80000019,1.399999976,-1.200000048,30.94197845,31.15055847,30.06434291,198.1999969,1846.68042,1881.292564,12.48491478,9.975708961,13.06566811,0.910566926,3.026153564,25.83467484,9.975708961,34.17999649,3.946389675,16.21469116,0.400225222,1.5,28.17518997,8.033026695,9.329460144,4.96983099,5.717141151,19.63999176,8.033026695,2.554181099,4.96983099,9.665207863,0.218919054,3.900000095,8.500981331,9.500981331,0.052152152,0.6,3.651108503,2.951108456,-0.037762763,0.0,1815.630898,1850.350586,1957.618031,1958.495667,5.115669727,118.38414,92.39170837,110.8702774,24.30323219,0,-80.00749969,3985.899902,54499.74609,81.70600128,26.78426361,19.13882637,10.30792332,7.769958973,9.974384308,2.889373541,21.1520443,-4.928088188,6.041525841,5.158242702,16.79620934,9.267029762,48.79702416,48.79704879,48.79705059,-121.7854459,-121.7854453,-121.7854949,11.89999962,56197.30469,56200.97266,1701.226563,56117.296,56117.296,34968.46094,36305.72656,34968.46094,73.69332123,70.55783844,73.69332123,2194.185303,1303.390991,2194.185303,29.68025398,30.40894318,29.68025398,444.9998779,445,444.9998779,5908.375488,5693.738281,5908.375488,68386.89844,589195.1362,589288.1493,589195.1028,589195.1028,5405603.672,5405408.265,5405603.511,5405606.392,1988.56001,1988.56001,2016.984985,2015.121338
87.80000305,-32.90000153,-20.29999924,-2.5,95.40000153,-11.80000019,103.0999985,-21.29999924,101.0999985,10.89999962,0.400000006,0.0,31.12515068,31.45535851,30.22421406,199.1999969,1846.890015,1881.536894,12.34394836,10.08314514,13.04923439,1.073091507,3.14782095,25.71521187,10.08314514,34.15681458,4.109160423,16.33424568,0.400225222,1.5,28.32647705,8.093612671,9.540588379,4.966432095,5.681343079,19.76819992,8.093612671,2.741565704,4.966432095,9.628821373,-0.081081137,3.599999905,8.528880119,9.528880119,-0.247847848,0.3,3.682596684,2.982596397,-0.037762763,0.0,1815.695162,1850.411743,1957.654854,1958.555791,4.626920223,117.9015884,90.78354645,110.3351898,25.72149658,0,-80.00400543,3986.0,54499.72266,81.70400238,28.58303261,17.93878555,10.60888863,7.870302677,10.17212391,1.889697075,8.349695206,9.772323608,6.440199375,4.258181572,15.79676819,10.46727276,48.79702244,48.79704772,48.7970495,-121.7854573,-121.7854566,-121.7855041,12.0,56197.56641,56201.22656,1701.503906,56117.563,56117.563,35072.96875,36618.71875,35072.96875,73.36914063,69.7233963,73.36914063,2325.643311,1348.66333,2325.643311,29.69530106,30.67389679,29.69530106,444.9998779,445,444.9998779,5874.177246,5557.169434,5874.177246,68387.0,589194.2901,589287.3031,589194.2702,589194.2702,5405603.461,5405408.054,5405603.306,5405606.26,1988.780005,1988.780005,2017.236694,2015.373047
88.5,-32.29999924,-20.89999962,-2.299999952,94.80000305,-10.0,122.0,-16.39999962,100.3000031,10.0,0.400000006,-0.200000003,31.30816269,31.45535851,30.38680713,199.1999969,1846.890015,1881.778866,12.16520405,10.17908859,13.02622986,1.225096703,3.270867825,25.56373405,10.17908859,34.12781906,4.261412144,16.45517921,0.400225222,1.5,28.48931885,8.16871357,9.805232048,4.958808899,5.63428545,19.90620422,8.16871357,2.976309299,4.958808899,9.581175804,0.218919054,3.900000095,8.556005478,9.556005478,0.052152152,0.6,3.705667019,3.005666971,-0.037762763,0.0,1815.757267,1850.470703,1957.691837,1958.613193,4.072278976,117.2809677,88.81778717,109.8772125,27.12343407,0,-80.0,3986.100098,54499.71875,81.70400238,29.28179741,18.53874779,10.00985241,8.070646286,9.569860458,3.6900208,27.24735069,14.67273426,5.638875961,3.358121157,15.79732704,10.26751518,48.79702076,48.79704691,48.79704867,-121.7854685,-121.7854678,-121.7855134,12.10000038,56197.82422,56201.47266,1701.753906,56117.823,56117.823,35171.23438,37022.80859,35171.23438,73.05177307,69.23762512,73.05177307,2467.026367,1407.117432,2467.026367,29.70547104,30.83585167,29.70547104,444.9998779,445,444.9998779,5840.765625,5422.566406,5840.765625,68387.10156,589193.4439,589286.457,589193.4478,589193.4478,5405603.25,5405407.842,5405603.107,5405606.157,1989.0,1989.0,2017.481689,2015.618042
87.80000305,-29.20000076,-21.60000038,-2.299999952,93.59999847,-9.199999809,140.8999939,-26.20000076,99.80000305,10.60000038,1.899999976,-1.200000048,31.49094009,31.63824081,30.55189224,199.8000031,1847.310547,1882.028904,11.94772625,10.26293564,12.9954195,1.354179382,3.389359951,25.37942886,10.26293564,34.09191132,4.390740871,16.571558,0.700225174,1.799999952,28.64229393,8.256434441,10.11331367,4.947704792,5.5785079,20.0358448,8.256434441,3.249492407,4.947704792,9.524810791,-0.081081137,3.599999905,8.579860687,9.579860687,0.352152152,0.9,3.724466324,3.024466276,-0.037762763,0.0,1815.827785,1850.537964,1957.769057,1958.708105,3.469302416,116.5407333,86.53104401,109.4772873,28.36133575,0,-79.99546051,3986.199951,54499.71094,81.69999695,28.58056831,21.63870621,9.31081295,8.070989609,8.367596626,4.490343571,46.14500427,4.873143673,5.137551308,3.95806098,17.29788589,9.267757416,48.79701913,48.79704628,48.79704802,-121.7854796,-121.7854789,-121.7855227,12.10000038,56198.07813,56201.72266,1702.011719,56118.081,56118.081,35263.57813,37521.73438,35263.57813,72.74278259,69.07209778,72.74278259,2618.212158,1479.110596,2618.212158,29.71124268,30.94002724,29.71124268,444.9998779,445,444.9998779,5808.229492,5294.937012,5808.229492,68387.20313,589192.657,589285.6701,589192.6334,589192.6334,5405603.069,5405407.662,5405602.912,5405606.073,1989.259998,1989.259998,2017.724854,2015.861206
84.80000305,-30.5,-21.70000076,-1.899999976,93.19999695,-10.60000038,136.1000061,-27.39999962,101.5,11.89999962,1.700000048,-0.400000006,31.6733017,31.63824081,30.71921342,199.8000031,1847.520874,1882.301353,11.69306946,10.33541584,12.95596027,1.447935343,3.498071194,25.16362,10.33541584,34.0483551,4.484743118,16.6781559,0.700225174,1.799999952,28.77557373,8.352957726,10.44994736,4.934933662,5.514084339,20.14879417,8.352957726,3.547944546,4.934933662,9.459798813,-0.081081137,3.599999905,8.598329544,9.598329544,0.352152152,0.9,3.74092412,3.040923834,-0.037762763,0.0,1815.921181,1850.628052,1957.846693,1958.800782,2.831916094,115.715538,83.97733307,109.1279831,29.27035332,0,-79.99052429,3986.300049,54499.71484,81.69799805,25.57933617,20.33866692,9.211776733,8.471333504,7.965330124,3.090666771,41.34267044,3.673556089,6.836220264,5.25799942,17.09844589,10.06799984,48.79701751,48.79704567,48.7970474,-121.7854907,-121.78549,-121.7855321,12.19999981,56198.33594,56201.96484,1702.25,56118.345,56118.345,35350.41016,38116.45703,35350.41016,72.44361115,69.16416931,72.44361115,2778.989014,1564.755371,2778.989014,29.71315956,31.01683044,29.71315956,444.9998779,445,444.9998779,5776.666992,5179.374023,5776.666992,68387.30469,589191.8701,589284.8832,589191.8233,589191.8233,5405602.888,5405407.481,5405602.72,5405605.993,1989.519995,1989.519995,2017.972168,2016.108521
82.30000305,-31.70000076,-20.89999962,-1.5,94.59999847,-10.39999962,127.5,-33.5,101.0,12.60000038,1.399999976,-0.699999988,31.85495758,31.88208199,30.88849354,200.6000061,1847.731079,1882.602272,11.40176105,10.39801311,12.90682411,1.497418642,3.59324789,24.91674805,10.39801311,33.99623108,4.534472466,16.77121925,-0.199774802,0.899999976,28.8823452,8.453126907,10.79858685,4.923203945,5.441448212,20.23927498,8.453126907,3.857020855,4.923203945,9.386575699,0.218919054,3.900000095,8.610093117,9.610093117,0.052152152,0.6,3.753510237,3.053510189,0.262237237,0.3,1816.043602,1850.747314,1957.925035,1958.891499,2.174971581,114.8526001,81.20859528,108.8387909,29.70073509,0,-79.98570251,3986.399902,54499.67969,81.69599915,23.07810402,19.13862419,10.01273918,8.871676445,9.363072395,3.290990353,32.74032593,-2.426034212,6.334895611,5.957940102,16.7990036,9.768241882,48.79701592,48.79704496,48.79704667,-121.7855017,-121.785501,-121.7855416,12.30000019,56198.58984,56202.20313,1702.523438,56118.606,56118.606,35432.20313,38797.32813,35432.20313,72.15556335,69.42246246,72.15556335,2949.057373,1664.660156,2949.057373,29.71183777,31.06353188,29.71183777,444.9998779,445,444.9998779,5746.183594,5079.703125,5746.183594,68387.40625,589191.0832,589284.0963,589191.0184,589191.0184,5405602.707,5405407.3,5405602.53,5405605.901,1989.779993,1989.779993,2018.229492,2016.365845
